consumption_id,state,region,usage_date,usage_mwh,latitude,longitude
11732,Telangana,SR,2020-01-02,199.10,18.112400,79.019300
11733,Karnataka,SR,2020-01-02,193.90,12.570381,76.919997
11734,Kerala,SR,2020-01-02,65.20,8.900373,76.569993
11735,"Tamil Nadu",SR,2020-01-02,291.40,12.920386,79.150042
11736,Pondy,SR,2020-01-02,7.30,11.934994,79.830000
11737,Bihar,ER,2020-01-02,102.70,25.785414,87.479973
11738,Jharkhand,ER,2020-01-02,24.90,23.800393,86.419986
11739,Odisha,ER,2020-01-02,98.90,19.820430,85.900017
11740,"West Bengal",ER,2020-01-02,160.90,22.580390,88.329947
11741,Sikkim,ER,2020-01-02,0.90,27.333330,88.616648
11742,"Arunachal Pradesh",NER,2020-01-02,2.20,27.100399,93.616601
11743,Assam,NER,2020-01-02,32.30,26.749981,94.216667
11744,Manipur,NER,2020-01-02,2.50,24.799971,93.950017
11745,Meghalaya,NER,2020-01-02,5.60,25.570492,91.880014
11746,Mizoram,NER,2020-01-02,1.20,23.710399,92.720015
11747,Nagaland,NER,2020-01-02,2.30,25.666998,94.116570
11748,Tripura,NER,2020-01-02,4.70,23.835404,91.279999
11749,Punjab,NR,2020-01-03,259.00,31.519974,75.980003
11750,Haryana,NR,2020-01-03,218.50,28.450006,77.019991
11751,Rajasthan,NR,2020-01-03,243.30,26.449999,74.639981
11752,Delhi,NR,2020-01-03,125.30,28.669993,77.230004
11753,UP,NR,2020-01-03,390.40,27.599981,78.050006
11754,Uttarakhand,NR,2020-01-03,41.30,30.320409,78.050006
11755,HP,NR,2020-01-03,31.00,31.100025,77.166597
11756,J&K,NR,2020-01-03,42.20,33.450000,76.240000
11757,Chandigarh,NR,2020-01-03,6.00,30.719997,76.780006
11758,Chhattisgarh,WR,2020-01-03,89.10,22.090420,82.159987
11759,Gujarat,WR,2020-01-03,287.70,22.258700,71.192400
11760,MP,WR,2020-01-03,162.80,21.300391,76.130019
11761,Maharashtra,WR,2020-01-03,390.70,19.250232,73.160175
11762,Goa,WR,2020-01-03,11.80,15.491997,73.818001
11763,DNH,WR,2020-01-03,18.40,20.266578,73.016618
11764,"Andhra Pradesh",SR,2020-01-03,180.50,14.750429,78.570026
11765,Telangana,SR,2020-01-03,199.80,18.112400,79.019300
11766,Karnataka,SR,2020-01-03,190.90,12.570381,76.919997
11767,Kerala,SR,2020-01-03,67.20,8.900373,76.569993
11768,"Tamil Nadu",SR,2020-01-03,288.80,12.920386,79.150042
11769,Pondy,SR,2020-01-03,7.40,11.934994,79.830000
11770,Bihar,ER,2020-01-03,104.20,25.785414,87.479973
11771,Jharkhand,ER,2020-01-03,25.80,23.800393,86.419986
11772,Odisha,ER,2020-01-03,100.10,19.820430,85.900017
11773,"West Bengal",ER,2020-01-03,166.70,22.580390,88.329947
11774,Sikkim,ER,2020-01-03,1.00,27.333330,88.616648
11775,"Arunachal Pradesh",NER,2020-01-03,2.20,27.100399,93.616601
11776,Assam,NER,2020-01-03,31.50,26.749981,94.216667
11777,Manipur,NER,2020-01-03,2.40,24.799971,93.950017
11778,Meghalaya,NER,2020-01-03,5.70,25.570492,91.880014
11779,Mizoram,NER,2020-01-03,1.80,23.710399,92.720015
11780,Nagaland,NER,2020-01-03,2.50,25.666998,94.116570
11781,Tripura,NER,2020-01-03,4.80,23.835404,91.279999
11782,Punjab,NR,2020-01-04,248.80,31.519974,75.980003
11783,Haryana,NR,2020-01-04,200.90,28.450006,77.019991
11784,Rajasthan,NR,2020-01-04,237.10,26.449999,74.639981
11785,Delhi,NR,2020-01-04,116.20,28.669993,77.230004
11786,UP,NR,2020-01-04,393.10,27.599981,78.050006
11787,Uttarakhand,NR,2020-01-04,38.50,30.320409,78.050006
11788,HP,NR,2020-01-04,28.70,31.100025,77.166597
11789,J&K,NR,2020-01-04,39.70,33.450000,76.240000
11790,Chandigarh,NR,2020-01-04,5.50,30.719997,76.780006
11791,Chhattisgarh,WR,2020-01-04,93.90,22.090420,82.159987
11792,Gujarat,WR,2020-01-04,280.10,22.258700,71.192400
11793,MP,WR,2020-01-04,166.20,21.300391,76.130019
11794,Maharashtra,WR,2020-01-04,382.40,19.250232,73.160175
11795,Goa,WR,2020-01-04,11.80,15.491997,73.818001
11796,DNH,WR,2020-01-04,18.20,20.266578,73.016618
11797,"Andhra Pradesh",SR,2020-01-04,175.60,14.750429,78.570026
11798,Telangana,SR,2020-01-04,189.30,18.112400,79.019300
11799,Karnataka,SR,2020-01-04,185.50,12.570381,76.919997
11800,Kerala,SR,2020-01-04,63.10,8.900373,76.569993
11801,"Tamil Nadu",SR,2020-01-04,262.30,12.920386,79.150042
11802,Pondy,SR,2020-01-04,6.80,11.934994,79.830000
11803,Bihar,ER,2020-01-04,108.60,25.785414,87.479973
11804,Jharkhand,ER,2020-01-04,26.20,23.800393,86.419986
11805,Odisha,ER,2020-01-04,102.80,19.820430,85.900017
11806,"West Bengal",ER,2020-01-04,164.90,22.580390,88.329947
11807,Sikkim,ER,2020-01-04,0.70,27.333330,88.616648
11808,"Arunachal Pradesh",NER,2020-01-04,2.10,27.100399,93.616601
11809,Assam,NER,2020-01-04,30.80,26.749981,94.216667
11810,Manipur,NER,2020-01-04,2.50,24.799971,93.950017
11811,Meghalaya,NER,2020-01-04,5.50,25.570492,91.880014
11812,Mizoram,NER,2020-01-04,1.70,23.710399,92.720015
11813,Nagaland,NER,2020-01-04,2.20,25.666998,94.116570
11814,Tripura,NER,2020-01-04,4.80,23.835404,91.279999
11815,Punjab,NR,2020-01-05,92.20,31.519974,75.980003
11816,Haryana,NR,2020-01-05,89.90,28.450006,77.019991
11817,Rajasthan,NR,2020-01-05,198.20,26.449999,74.639981
11818,Delhi,NR,2020-01-05,58.00,28.669993,77.230004
11819,UP,NR,2020-01-05,230.70,27.599981,78.050006
11820,Uttarakhand,NR,2020-01-05,31.10,30.320409,78.050006
11821,HP,NR,2020-01-05,26.40,31.100025,77.166597
11822,J&K,NR,2020-01-05,48.80,33.450000,76.240000
11823,Chandigarh,NR,2020-01-05,3.30,30.719997,76.780006
11824,Chhattisgarh,WR,2020-01-05,82.70,22.090420,82.159987
11825,Gujarat,WR,2020-01-05,323.80,22.258700,71.192400
11826,MP,WR,2020-01-05,223.30,21.300391,76.130019
11827,Maharashtra,WR,2020-01-05,487.60,19.250232,73.160175
11828,Goa,WR,2020-01-05,10.30,15.491997,73.818001
11829,DNH,WR,2020-01-05,18.60,20.266578,73.016618
11830,"Andhra Pradesh",SR,2020-01-05,187.70,14.750429,78.570026
11831,Telangana,SR,2020-01-05,220.80,18.112400,79.019300
11832,Karnataka,SR,2020-01-05,253.30,12.570381,76.919997
11833,Kerala,SR,2020-01-05,80.30,8.900373,76.569993
11834,"Tamil Nadu",SR,2020-01-05,328.50,12.920386,79.150042
11835,Pondy,SR,2020-01-05,7.70,11.934994,79.830000
11836,Bihar,ER,2020-01-05,67.30,25.785414,87.479973
11837,Jharkhand,ER,2020-01-05,23.60,23.800393,86.419986
11838,Odisha,ER,2020-01-05,73.10,19.820430,85.900017
11839,"West Bengal",ER,2020-01-05,100.00,22.580390,88.329947
11840,Sikkim,ER,2020-01-05,1.30,27.333330,88.616648
11841,"Arunachal Pradesh",NER,2020-01-05,2.20,27.100399,93.616601
11842,Assam,NER,2020-01-05,22.60,26.749981,94.216667
11843,Manipur,NER,2020-01-05,2.60,24.799971,93.950017
11844,Meghalaya,NER,2020-01-05,5.70,25.570492,91.880014
11845,Mizoram,NER,2020-01-05,1.60,23.710399,92.720015
11846,Nagaland,NER,2020-01-05,2.10,25.666998,94.116570
11847,Tripura,NER,2020-01-05,3.90,23.835404,91.279999
11848,Punjab,NR,2020-01-13,69.50,31.519974,75.980003
11849,Haryana,NR,2020-01-13,69.10,28.450006,77.019991
11850,Rajasthan,NR,2020-01-13,173.40,26.449999,74.639981
11851,Delhi,NR,2020-01-13,45.60,28.669993,77.230004
11852,UP,NR,2020-01-13,223.10,27.599981,78.050006
11853,Uttarakhand,NR,2020-01-13,24.30,30.320409,78.050006
11854,HP,NR,2020-01-13,19.70,31.100025,77.166597
11855,J&K,NR,2020-01-13,47.90,33.450000,76.240000
11856,Chandigarh,NR,2020-01-13,2.80,30.719997,76.780006
11857,Chhattisgarh,WR,2020-01-13,69.60,22.090420,82.159987
11858,Gujarat,WR,2020-01-13,253.80,22.258700,71.192400
11859,MP,WR,2020-01-13,195.80,21.300391,76.130019
11860,Maharashtra,WR,2020-01-13,430.10,19.250232,73.160175
11861,Goa,WR,2020-01-13,8.80,15.491997,73.818001
11862,DNH,WR,2020-01-13,12.50,20.266578,73.016618
11863,"Andhra Pradesh",SR,2020-01-13,189.20,14.750429,78.570026
11864,Telangana,SR,2020-01-13,222.60,18.112400,79.019300
11865,Karnataka,SR,2020-01-13,248.60,12.570381,76.919997
11866,Kerala,SR,2020-01-13,81.10,8.900373,76.569993
11867,"Tamil Nadu",SR,2020-01-13,326.40,12.920386,79.150042
11868,Pondy,SR,2020-01-13,7.10,11.934994,79.830000
11869,Bihar,ER,2020-01-13,66.10,25.785414,87.479973
11870,Jharkhand,ER,2020-01-13,23.90,23.800393,86.419986
11871,Odisha,ER,2020-01-13,72.40,19.820430,85.900017
11872,"West Bengal",ER,2020-01-13,101.10,22.580390,88.329947
11873,Sikkim,ER,2020-01-13,1.10,27.333330,88.616648
11874,"Arunachal Pradesh",NER,2020-01-13,2.10,27.100399,93.616601
11875,Assam,NER,2020-01-13,20.70,26.749981,94.216667
11876,Manipur,NER,2020-01-13,2.50,24.799971,93.950017
11877,Meghalaya,NER,2020-01-13,5.40,25.570492,91.880014
11878,Mizoram,NER,2020-01-13,1.60,23.710399,92.720015
11879,Nagaland,NER,2020-01-13,2.00,25.666998,94.116570
11880,Tripura,NER,2020-01-13,3.40,23.835404,91.279999
11881,Punjab,NR,2020-01-14,78.10,31.519974,75.980003
11882,Haryana,NR,2020-01-14,77.10,28.450006,77.019991
11883,Rajasthan,NR,2020-01-14,170.60,26.449999,74.639981
11884,Delhi,NR,2020-01-14,53.30,28.669993,77.230004
11885,UP,NR,2020-01-14,205.30,27.599981,78.050006
11886,Uttarakhand,NR,2020-01-14,26.80,30.320409,78.050006
11887,HP,NR,2020-01-14,23.40,31.100025,77.166597
11888,J&K,NR,2020-01-14,46.20,33.450000,76.240000
11889,Chandigarh,NR,2020-01-14,3.30,30.719997,76.780006
11890,Chhattisgarh,WR,2020-01-14,72.70,22.090420,82.159987
11891,Gujarat,WR,2020-01-14,286.40,22.258700,71.192400
11892,MP,WR,2020-01-14,194.50,21.300391,76.130019
11893,Maharashtra,WR,2020-01-14,465.50,19.250232,73.160175
11894,Goa,WR,2020-01-14,10.10,15.491997,73.818001
11895,DNH,WR,2020-01-14,14.10,20.266578,73.016618
11896,"Andhra Pradesh",SR,2020-01-14,192.30,14.750429,78.570026
11897,Telangana,SR,2020-01-14,234.20,18.112400,79.019300
11898,Karnataka,SR,2020-01-14,255.20,12.570381,76.919997
11899,Kerala,SR,2020-01-14,82.60,8.900373,76.569993
11900,"Tamil Nadu",SR,2020-01-14,333.60,12.920386,79.150042
11901,Pondy,SR,2020-01-14,7.90,11.934994,79.830000
11902,Bihar,ER,2020-01-14,65.60,25.785414,87.479973
11903,Jharkhand,ER,2020-01-14,22.80,23.800393,86.419986
11904,Odisha,ER,2020-01-14,74.90,19.820430,85.900017
11905,"West Bengal",ER,2020-01-14,114.50,22.580390,88.329947
11906,Sikkim,ER,2020-01-14,1.40,27.333330,88.616648
11907,"Arunachal Pradesh",NER,2020-01-14,2.00,27.100399,93.616601
11908,Assam,NER,2020-01-14,21.40,26.749981,94.216667
11909,Manipur,NER,2020-01-14,2.60,24.799971,93.950017
11910,Meghalaya,NER,2020-01-14,5.50,25.570492,91.880014
11911,Mizoram,NER,2020-01-14,1.70,23.710399,92.720015
11912,Nagaland,NER,2020-01-14,2.40,25.666998,94.116570
11913,Tripura,NER,2020-01-14,3.50,23.835404,91.279999
11914,Punjab,NR,2020-01-15,91.10,31.519974,75.980003
11915,Haryana,NR,2020-01-15,92.60,28.450006,77.019991
11916,Rajasthan,NR,2020-01-15,193.00,26.449999,74.639981
11917,Delhi,NR,2020-01-15,58.80,28.669993,77.230004
11918,UP,NR,2020-01-15,214.00,27.599981,78.050006
11919,Uttarakhand,NR,2020-01-15,30.00,30.320409,78.050006
11920,HP,NR,2020-01-15,24.30,31.100025,77.166597
11921,J&K,NR,2020-01-15,41.40,33.450000,76.240000
11922,Chandigarh,NR,2020-01-15,3.30,30.719997,76.780006
11923,Chhattisgarh,WR,2020-01-15,81.30,22.090420,82.159987
11924,Gujarat,WR,2020-01-15,323.30,22.258700,71.192400
11925,MP,WR,2020-01-15,202.60,21.300391,76.130019
11926,Maharashtra,WR,2020-01-15,482.40,19.250232,73.160175
11927,Goa,WR,2020-01-15,10.40,15.491997,73.818001
11928,DNH,WR,2020-01-15,17.90,20.266578,73.016618
11929,"Andhra Pradesh",SR,2020-01-15,197.40,14.750429,78.570026
11930,Telangana,SR,2020-01-15,235.40,18.112400,79.019300
11931,Karnataka,SR,2020-01-15,257.90,12.570381,76.919997
11932,Kerala,SR,2020-01-15,82.90,8.900373,76.569993
11933,"Tamil Nadu",SR,2020-01-15,340.60,12.920386,79.150042
11934,Pondy,SR,2020-01-15,8.40,11.934994,79.830000
11935,Bihar,ER,2020-01-15,69.30,25.785414,87.479973
11936,Jharkhand,ER,2020-01-15,22.20,23.800393,86.419986
11937,Odisha,ER,2020-01-15,75.80,19.820430,85.900017
11938,"West Bengal",ER,2020-01-15,123.80,22.580390,88.329947
11939,Sikkim,ER,2020-01-15,1.40,27.333330,88.616648
11940,"Arunachal Pradesh",NER,2020-01-15,2.00,27.100399,93.616601
11941,Assam,NER,2020-01-15,23.30,26.749981,94.216667
11942,Manipur,NER,2020-01-15,2.60,24.799971,93.950017
11943,Meghalaya,NER,2020-01-15,5.40,25.570492,91.880014
11944,Mizoram,NER,2020-01-15,1.70,23.710399,92.720015
11945,Nagaland,NER,2020-01-15,2.10,25.666998,94.116570
11946,Tripura,NER,2020-01-15,3.80,23.835404,91.279999
11947,Punjab,NR,2020-01-16,92.50,31.519974,75.980003
11948,Haryana,NR,2020-01-16,100.70,28.450006,77.019991
11949,Rajasthan,NR,2020-01-16,206.40,26.449999,74.639981
11950,Delhi,NR,2020-01-16,61.10,28.669993,77.230004
11951,UP,NR,2020-01-16,207.00,27.599981,78.050006
11952,Uttarakhand,NR,2020-01-16,33.20,30.320409,78.050006
11953,HP,NR,2020-01-16,23.80,31.100025,77.166597
11954,J&K,NR,2020-01-16,44.40,33.450000,76.240000
11955,Chandigarh,NR,2020-01-16,3.30,30.719997,76.780006
11956,Chhattisgarh,WR,2020-01-16,77.50,22.090420,82.159987
11957,Gujarat,WR,2020-01-16,331.20,22.258700,71.192400
11958,MP,WR,2020-01-16,203.60,21.300391,76.130019
11959,Maharashtra,WR,2020-01-16,482.70,19.250232,73.160175
11960,Goa,WR,2020-01-16,10.30,15.491997,73.818001
11961,DNH,WR,2020-01-16,18.60,20.266578,73.016618
11962,"Andhra Pradesh",SR,2020-01-16,200.00,14.750429,78.570026
11963,Telangana,SR,2020-01-16,233.40,18.112400,79.019300
11964,Karnataka,SR,2020-01-16,259.20,12.570381,76.919997
11965,Kerala,SR,2020-01-16,82.50,8.900373,76.569993
11966,"Tamil Nadu",SR,2020-01-16,341.50,12.920386,79.150042
11967,Pondy,SR,2020-01-16,8.30,11.934994,79.830000
11968,Bihar,ER,2020-01-16,66.90,25.785414,87.479973
11969,Jharkhand,ER,2020-01-16,23.30,23.800393,86.419986
11970,Odisha,ER,2020-01-16,76.40,19.820430,85.900017
11971,"West Bengal",ER,2020-01-16,132.20,22.580390,88.329947
11972,Sikkim,ER,2020-01-16,1.40,27.333330,88.616648
11973,"Arunachal Pradesh",NER,2020-01-16,2.10,27.100399,93.616601
11974,Assam,NER,2020-01-16,23.60,26.749981,94.216667
11975,Manipur,NER,2020-01-16,2.70,24.799971,93.950017
11976,Meghalaya,NER,2020-01-16,5.40,25.570492,91.880014
11977,Mizoram,NER,2020-01-16,1.70,23.710399,92.720015
11978,Nagaland,NER,2020-01-16,2.20,25.666998,94.116570
11979,Tripura,NER,2020-01-16,4.00,23.835404,91.279999
11980,Punjab,NR,2020-01-17,96.00,31.519974,75.980003
11981,Haryana,NR,2020-01-17,103.40,28.450006,77.019991
11982,Rajasthan,NR,2020-01-17,209.30,26.449999,74.639981
11983,Delhi,NR,2020-01-17,58.30,28.669993,77.230004
11984,UP,NR,2020-01-17,213.30,27.599981,78.050006
11985,Uttarakhand,NR,2020-01-17,32.80,30.320409,78.050006
11986,HP,NR,2020-01-17,25.50,31.100025,77.166597
11987,J&K,NR,2020-01-17,48.80,33.450000,76.240000
11988,Chandigarh,NR,2020-01-17,3.40,30.719997,76.780006
11989,Chhattisgarh,WR,2020-01-17,77.60,22.090420,82.159987
11990,Gujarat,WR,2020-01-17,333.10,22.258700,71.192400
11991,MP,WR,2020-01-17,199.10,21.300391,76.130019
11992,Maharashtra,WR,2020-01-17,476.30,19.250232,73.160175
11993,Goa,WR,2020-01-17,9.90,15.491997,73.818001
11994,DNH,WR,2020-01-17,18.60,20.266578,73.016618
11995,"Andhra Pradesh",SR,2020-01-17,198.50,14.750429,78.570026
11996,Telangana,SR,2020-01-17,235.90,18.112400,79.019300
11997,Karnataka,SR,2020-01-17,253.50,12.570381,76.919997
11998,Kerala,SR,2020-01-17,81.60,8.900373,76.569993
11999,"Tamil Nadu",SR,2020-01-17,339.20,12.920386,79.150042
12000,Pondy,SR,2020-01-17,8.20,11.934994,79.830000
12001,Bihar,ER,2020-01-17,52.50,25.785414,87.479973
12002,Jharkhand,ER,2020-01-17,18.10,23.800393,86.419986
12003,Odisha,ER,2020-01-17,78.10,19.820430,85.900017
12004,"West Bengal",ER,2020-01-17,129.00,22.580390,88.329947
12005,Sikkim,ER,2020-01-17,1.40,27.333330,88.616648
12006,"Arunachal Pradesh",NER,2020-01-17,2.20,27.100399,93.616601
12007,Assam,NER,2020-01-17,22.80,26.749981,94.216667
12008,Manipur,NER,2020-01-17,2.70,24.799971,93.950017
12009,Meghalaya,NER,2020-01-17,5.30,25.570492,91.880014
12010,Mizoram,NER,2020-01-17,1.70,23.710399,92.720015
12011,Nagaland,NER,2020-01-17,2.20,25.666998,94.116570
12012,Tripura,NER,2020-01-17,3.90,23.835404,91.279999
12013,Punjab,NR,2020-01-18,89.20,31.519974,75.980003
12014,Haryana,NR,2020-01-18,95.80,28.450006,77.019991
12015,Rajasthan,NR,2020-01-18,205.80,26.449999,74.639981
12016,Delhi,NR,2020-01-18,54.90,28.669993,77.230004
12017,UP,NR,2020-01-18,214.40,27.599981,78.050006
12018,Uttarakhand,NR,2020-01-18,31.30,30.320409,78.050006
12019,HP,NR,2020-01-18,22.70,31.100025,77.166597
12020,J&K,NR,2020-01-18,46.20,33.450000,76.240000
12021,Chandigarh,NR,2020-01-18,3.00,30.719997,76.780006
12022,Chhattisgarh,WR,2020-01-18,80.50,22.090420,82.159987
12023,Gujarat,WR,2020-01-18,321.00,22.258700,71.192400
12024,MP,WR,2020-01-18,200.10,21.300391,76.130019
12025,Maharashtra,WR,2020-01-18,466.70,19.250232,73.160175
12026,Goa,WR,2020-01-18,9.60,15.491997,73.818001
12027,DNH,WR,2020-01-18,18.40,20.266578,73.016618
12028,"Andhra Pradesh",SR,2020-01-18,196.10,14.750429,78.570026
12029,Telangana,SR,2020-01-18,234.40,18.112400,79.019300
12030,Karnataka,SR,2020-01-18,239.00,12.570381,76.919997
12031,Kerala,SR,2020-01-18,75.60,8.900373,76.569993
12032,"Tamil Nadu",SR,2020-01-18,311.70,12.920386,79.150042
12033,Pondy,SR,2020-01-18,7.60,11.934994,79.830000
12034,Bihar,ER,2020-01-18,66.80,25.785414,87.479973
12035,Jharkhand,ER,2020-01-18,21.00,23.800393,86.419986
12036,Odisha,ER,2020-01-18,75.40,19.820430,85.900017
12037,"West Bengal",ER,2020-01-18,113.10,22.580390,88.329947
12038,Sikkim,ER,2020-01-18,1.20,27.333330,88.616648
12039,"Arunachal Pradesh",NER,2020-01-18,2.20,27.100399,93.616601
12040,Assam,NER,2020-01-18,22.30,26.749981,94.216667
12041,Manipur,NER,2020-01-18,2.40,24.799971,93.950017
12042,Meghalaya,NER,2020-01-18,5.80,25.570492,91.880014
12043,Mizoram,NER,2020-01-18,1.70,23.710399,92.720015
12044,Nagaland,NER,2020-01-18,2.10,25.666998,94.116570
12045,Tripura,NER,2020-01-18,3.90,23.835404,91.279999
12046,Punjab,NR,2020-01-19,291.70,31.519974,75.980003
12047,Haryana,NR,2020-01-19,214.90,28.450006,77.019991
12048,Rajasthan,NR,2020-01-19,218.10,26.449999,74.639981
12049,Delhi,NR,2020-01-19,130.20,28.669993,77.230004
12050,UP,NR,2020-01-19,368.40,27.599981,78.050006
12051,Uttarakhand,NR,2020-01-19,43.90,30.320409,78.050006
12052,HP,NR,2020-01-19,28.10,31.100025,77.166597
12053,J&K,NR,2020-01-19,44.10,33.450000,76.240000
12054,Chandigarh,NR,2020-01-19,6.50,30.719997,76.780006
12055,Chhattisgarh,WR,2020-01-19,82.50,22.090420,82.159987
12056,Gujarat,WR,2020-01-19,331.70,22.258700,71.192400
12057,MP,WR,2020-01-19,160.30,21.300391,76.130019
12058,Maharashtra,WR,2020-01-19,392.30,19.250232,73.160175
12059,Goa,WR,2020-01-19,11.60,15.491997,73.818001
12060,DNH,WR,2020-01-19,18.20,20.266578,73.016618
12061,"Andhra Pradesh",SR,2020-01-19,182.50,14.750429,78.570026
12062,Telangana,SR,2020-01-19,155.90,18.112400,79.019300
12063,Karnataka,SR,2020-01-19,188.50,12.570381,76.919997
12064,Kerala,SR,2020-01-19,69.20,8.900373,76.569993
12065,"Tamil Nadu",SR,2020-01-19,336.80,12.920386,79.150042
12066,Pondy,SR,2020-01-19,8.90,11.934994,79.830000
12067,Bihar,ER,2020-01-19,78.90,25.785414,87.479973
12068,Jharkhand,ER,2020-01-19,23.50,23.800393,86.419986
12069,Odisha,ER,2020-01-19,84.00,19.820430,85.900017
12070,"West Bengal",ER,2020-01-19,164.10,22.580390,88.329947
12071,Sikkim,ER,2020-01-19,1.00,27.333330,88.616648
12072,"Arunachal Pradesh",NER,2020-01-19,2.50,27.100399,93.616601
12073,Assam,NER,2020-01-19,27.60,26.749981,94.216667
12074,Manipur,NER,2020-01-19,2.30,24.799971,93.950017
12075,Meghalaya,NER,2020-01-19,5.60,25.570492,91.880014
12076,Mizoram,NER,2020-01-19,1.70,23.710399,92.720015
12077,Nagaland,NER,2020-01-19,2.30,25.666998,94.116570
12078,Tripura,NER,2020-01-19,4.50,23.835404,91.279999
12079,Punjab,NR,2020-01-20,268.90,31.519974,75.980003
12080,Haryana,NR,2020-01-20,207.90,28.450006,77.019991
12081,Rajasthan,NR,2020-01-20,225.80,26.449999,74.639981
12082,Delhi,NR,2020-01-20,113.40,28.669993,77.230004
12083,UP,NR,2020-01-20,325.60,27.599981,78.050006
12084,Uttarakhand,NR,2020-01-20,41.90,30.320409,78.050006
12085,HP,NR,2020-01-20,28.20,31.100025,77.166597
12086,J&K,NR,2020-01-20,40.80,33.450000,76.240000
12087,Chandigarh,NR,2020-01-20,6.00,30.719997,76.780006
12088,Chhattisgarh,WR,2020-01-20,83.40,22.090420,82.159987
12089,Gujarat,WR,2020-01-20,340.40,22.258700,71.192400
12090,MP,WR,2020-01-20,165.30,21.300391,76.130019
12091,Maharashtra,WR,2020-01-20,402.80,19.250232,73.160175
12092,Goa,WR,2020-01-20,11.60,15.491997,73.818001
12093,DNH,WR,2020-01-20,18.60,20.266578,73.016618
12094,"Andhra Pradesh",SR,2020-01-20,188.40,14.750429,78.570026
12095,Telangana,SR,2020-01-20,164.20,18.112400,79.019300
12096,Karnataka,SR,2020-01-20,195.20,12.570381,76.919997
12097,Kerala,SR,2020-01-20,68.60,8.900373,76.569993
12098,"Tamil Nadu",SR,2020-01-20,338.40,12.920386,79.150042
12099,Pondy,SR,2020-01-20,8.30,11.934994,79.830000
12100,Bihar,ER,2020-01-20,69.90,25.785414,87.479973
12101,Jharkhand,ER,2020-01-20,23.20,23.800393,86.419986
12102,Odisha,ER,2020-01-20,85.10,19.820430,85.900017
12103,"West Bengal",ER,2020-01-20,170.80,22.580390,88.329947
12104,Sikkim,ER,2020-01-20,1.30,27.333330,88.616648
12105,"Arunachal Pradesh",NER,2020-01-20,2.30,27.100399,93.616601
12106,Assam,NER,2020-01-20,28.70,26.749981,94.216667
12107,Manipur,NER,2020-01-20,2.50,24.799971,93.950017
12108,Meghalaya,NER,2020-01-20,6.00,25.570492,91.880014
12109,Mizoram,NER,2020-01-20,1.80,23.710399,92.720015
12110,Nagaland,NER,2020-01-20,2.30,25.666998,94.116570
12111,Tripura,NER,2020-01-20,4.60,23.835404,91.279999
12112,Punjab,NR,2020-01-21,262.60,31.519974,75.980003
12113,Haryana,NR,2020-01-21,210.10,28.450006,77.019991
12114,Rajasthan,NR,2020-01-21,239.70,26.449999,74.639981
12115,Delhi,NR,2020-01-21,127.80,28.669993,77.230004
12116,UP,NR,2020-01-21,318.30,27.599981,78.050006
12117,Uttarakhand,NR,2020-01-21,43.90,30.320409,78.050006
12118,HP,NR,2020-01-21,29.80,31.100025,77.166597
12119,J&K,NR,2020-01-21,42.00,33.450000,76.240000
12120,Chandigarh,NR,2020-01-21,5.90,30.719997,76.780006
12121,Chhattisgarh,WR,2020-01-21,87.30,22.090420,82.159987
12122,Gujarat,WR,2020-01-21,344.50,22.258700,71.192400
12123,MP,WR,2020-01-21,174.20,21.300391,76.130019
12124,Maharashtra,WR,2020-01-21,403.70,19.250232,73.160175
12125,Goa,WR,2020-01-21,11.60,15.491997,73.818001
12126,DNH,WR,2020-01-21,18.70,20.266578,73.016618
12127,"Andhra Pradesh",SR,2020-01-21,185.90,14.750429,78.570026
12128,Telangana,SR,2020-01-21,166.60,18.112400,79.019300
12129,Karnataka,SR,2020-01-21,188.80,12.570381,76.919997
12130,Kerala,SR,2020-01-21,66.10,8.900373,76.569993
12131,"Tamil Nadu",SR,2020-01-21,327.80,12.920386,79.150042
12132,Pondy,SR,2020-01-21,8.20,11.934994,79.830000
12133,Bihar,ER,2020-01-21,76.50,25.785414,87.479973
12134,Jharkhand,ER,2020-01-21,22.80,23.800393,86.419986
12135,Odisha,ER,2020-01-21,89.50,19.820430,85.900017
12136,"West Bengal",ER,2020-01-21,168.60,22.580390,88.329947
12137,Sikkim,ER,2020-01-21,1.10,27.333330,88.616648
12138,"Arunachal Pradesh",NER,2020-01-21,2.20,27.100399,93.616601
12139,Assam,NER,2020-01-21,27.10,26.749981,94.216667
12140,Manipur,NER,2020-01-21,2.60,24.799971,93.950017
12141,Meghalaya,NER,2020-01-21,6.40,25.570492,91.880014
12142,Mizoram,NER,2020-01-21,1.70,23.710399,92.720015
12143,Nagaland,NER,2020-01-21,2.20,25.666998,94.116570
12144,Tripura,NER,2020-01-21,4.60,23.835404,91.279999
12145,Punjab,NR,2020-01-22,244.60,31.519974,75.980003
12146,Haryana,NR,2020-01-22,214.60,28.450006,77.019991
12147,Rajasthan,NR,2020-01-22,242.60,26.449999,74.639981
12148,Delhi,NR,2020-01-22,135.50,28.669993,77.230004
12149,UP,NR,2020-01-22,313.40,27.599981,78.050006
12150,Uttarakhand,NR,2020-01-22,40.30,30.320409,78.050006
12151,HP,NR,2020-01-22,29.00,31.100025,77.166597
12152,J&K,NR,2020-01-22,42.40,33.450000,76.240000
12153,Chandigarh,NR,2020-01-22,5.50,30.719997,76.780006
12154,Chhattisgarh,WR,2020-01-22,91.80,22.090420,82.159987
